passenger_id;age;flight_id;gender_id;travel_type_id;satisfaction_id;customer_type_id
995;26;685;2;2;2;1
996;28;686;1;2;2;1
997;53;18;1;1;1;1
998;48;687;1;1;1;1
999;46;688;2;2;2;1
1000;50;448;2;2;2;1
1001;27;689;1;2;1;2
1002;55;690;2;1;1;1
1003;28;691;1;2;2;1
1004;56;221;2;1;1;2
1005;51;692;2;2;2;1
1006;42;693;2;2;2;1
1007;21;586;1;2;1;2
1008;62;665;2;2;1;2
1009;42;694;2;2;2;1
1010;8;695;1;1;1;1
1011;35;643;2;1;1;1
1012;37;683;2;2;2;1
1013;69;110;1;1;1;1
1014;34;304;1;2;1;2
1015;7;113;1;1;1;1
1016;20;263;2;1;1;1
1017;30;591;2;2;2;1
1018;57;696;2;2;1;1
1019;12;459;2;2;1;2
1020;57;597;1;2;2;1
1021;22;278;1;2;2;1
1022;29;123;1;2;2;1
1023;43;202;1;2;2;1
1024;24;697;1;2;2;2
1025;52;586;2;2;2;1
1026;52;698;2;2;2;1
1027;60;570;1;2;1;1
1028;45;699;1;2;2;1
1029;41;155;1;2;2;1
1030;23;700;1;1;1;1
1031;23;701;2;2;2;2
1032;42;702;2;1;1;1
1033;35;210;1;1;1;1
1034;37;30;1;1;1;1
1035;25;703;2;2;2;1
1036;57;704;1;2;1;1
1037;51;37;1;1;1;1
1038;16;171;2;1;1;1
1039;46;705;1;1;1;1
1040;9;465;2;1;1;1
1041;34;368;2;2;1;2
1042;37;365;2;2;1;2
1043;54;27;2;1;1;1
1044;49;492;2;1;1;1
1045;39;79;1;2;1;2
1046;70;275;2;1;1;1
1047;41;706;2;2;2;1
1048;17;586;2;2;2;1
1049;21;302;1;2;1;2
1050;53;37;2;2;1;1
1051;39;707;2;2;2;1
1052;55;650;1;2;1;1
1053;80;708;2;2;2;1
1054;46;271;2;2;2;1
1055;18;353;2;1;1;1
1056;25;350;1;2;1;2
1057;34;709;2;2;1;1
1058;15;345;2;1;1;1
1059;69;690;2;1;1;1
1060;47;388;2;2;2;1
1061;69;710;1;1;1;1
1062;57;711;1;2;2;1
1063;59;712;1;2;2;1
1064;18;209;1;2;1;2
1065;52;536;2;2;1;1
1066;23;713;1;2;1;1
1067;47;714;1;2;2;1
1068;18;38;2;2;2;1
1069;33;715;2;2;2;1
1070;47;716;1;2;2;1
1071;19;291;2;2;1;1
1072;39;717;1;2;2;1
1073;45;718;1;2;2;1
1074;19;328;1;1;1;1
1075;10;202;1;1;1;1
1076;33;34;2;2;1;2
1077;51;85;2;1;1;1
1078;25;474;1;1;1;1
1079;50;719;2;2;1;1
1080;28;720;2;2;2;1
1081;19;721;1;1;1;1
1082;35;722;2;2;1;2
1083;14;195;1;1;2;1
1084;25;646;2;2;2;2
1085;59;658;2;1;1;1
1086;50;723;1;1;1;1
1087;58;283;1;1;1;1
1088;58;724;1;2;2;1
1089;19;353;1;2;1;2
1090;33;107;2;2;2;1
1091;43;422;2;2;2;1
1092;46;121;2;1;1;1
1093;15;725;2;2;2;1
1094;48;726;2;2;2;1
1095;8;339;1;1;2;1
1096;20;527;2;2;1;2
1097;17;527;2;1;1;1
1098;11;727;1;2;2;1
1099;49;728;2;2;2;1
1100;45;327;2;2;2;1
1101;33;123;1;2;1;2
1102;50;729;1;2;2;1
1103;22;730;1;1;1;1
1104;57;396;1;2;2;1
1105;46;451;2;2;1;1
1106;13;83;2;1;1;1
1107;80;731;2;2;1;2
1108;59;173;1;2;2;1
1109;20;121;2;1;1;1
1110;30;442;2;1;1;1
1111;34;450;2;2;2;1
1112;14;381;2;1;1;1
1113;39;732;1;2;2;1
1114;26;701;1;2;2;2
1115;41;733;2;2;1;1
1116;33;190;2;2;1;2
1117;36;734;2;2;1;1
1118;28;29;1;2;1;2
1119;58;402;2;2;2;1
1120;23;735;2;2;2;1
1121;36;394;2;2;1;1
1122;44;510;1;2;2;1
1123;42;1;2;2;1;2
1124;18;736;2;2;2;2
1125;53;737;1;1;1;1
1126;69;719;2;1;2;1
1127;47;738;2;1;1;1
1128;40;739;1;2;1;1
1129;35;671;1;2;2;1
1130;35;354;2;2;1;1
1131;26;586;1;2;2;2
1132;24;740;1;2;2;1
1133;51;741;1;2;2;1
1134;27;25;2;1;1;1
1135;54;423;1;2;2;1
1136;46;742;1;2;1;1
1137;70;590;2;1;1;1
1138;64;743;1;1;1;1
1139;59;744;1;1;1;1
1140;34;745;1;2;2;1
1141;60;221;2;1;1;1
1142;57;746;1;2;1;1
1143;47;19;1;2;2;1
1144;29;271;1;2;2;1
1145;24;747;1;2;1;1
1146;55;748;2;2;2;1
1147;26;128;2;1;1;1
1148;27;397;1;2;2;1
1149;42;749;2;2;2;1
1150;46;750;2;2;2;1
1151;44;665;1;2;2;1
1152;63;751;1;1;1;1
1153;56;752;2;2;2;1
1154;42;713;2;1;1;1
1155;31;753;2;2;2;1
1156;58;88;2;2;1;1
1157;42;55;1;2;1;1
1158;26;34;1;1;1;1
1159;18;718;1;2;1;2
1160;22;384;2;2;1;2
1161;40;754;1;2;2;1
1162;62;366;2;1;1;1
1163;59;755;2;2;2;1
1164;48;756;1;2;2;1
1165;26;25;1;2;2;2
1166;43;757;1;2;2;1
1167;30;758;2;1;1;1
1168;31;759;2;2;2;1
1169;63;131;1;2;1;1
1170;31;760;2;2;2;1
1171;30;761;1;2;1;2
1172;19;648;2;2;1;2
1173;44;533;2;1;1;1
1174;63;570;2;2;2;1
1175;26;2;1;2;1;2
1176;33;762;1;2;1;1
1177;44;763;1;2;2;1
1178;37;281;2;1;1;1
1179;40;133;2;1;1;1
1180;17;175;1;2;2;1
1181;40;526;1;2;1;1
1182;30;325;2;2;1;1
1183;13;764;2;1;2;1
1184;53;688;2;1;1;1
1185;46;629;2;1;1;1
1186;46;263;2;2;2;1
1187;40;733;2;2;2;1
1188;34;569;1;2;1;1
1189;41;765;2;2;2;1
1190;69;396;2;1;1;1
1191;65;766;2;2;2;2
1192;22;535;2;1;1;1
1193;43;113;1;1;2;1
1194;40;767;2;2;2;1
1195;49;494;2;2;2;1
1196;23;768;1;1;1;1
1197;17;137;2;2;2;1
1198;42;769;1;2;2;1
1199;10;770;1;2;1;1
1200;37;556;2;2;2;1
1201;15;688;2;2;1;2
1202;47;445;1;1;1;1
1203;27;771;2;1;1;1
1204;33;104;1;2;2;1
1205;27;634;2;2;1;2
1206;24;772;2;2;1;2
1207;44;110;2;2;2;1
1208;43;295;1;2;1;2
1209;58;773;1;2;2;1
1210;33;110;1;2;2;1
1211;37;774;2;2;1;2
1212;39;280;2;2;2;1
1213;59;20;1;2;2;1
1214;51;775;2;2;2;1
1215;55;484;1;1;1;1
1216;39;294;2;2;2;1
1217;9;776;2;1;1;1
1218;16;777;1;1;1;1
1219;20;778;2;1;1;1
1220;32;682;1;2;2;1
1221;29;652;1;1;2;1
1222;13;40;1;1;1;1
1223;16;779;1;1;1;1
1224;33;780;2;2;2;1
1225;35;385;1;2;1;2
1226;66;328;1;2;1;1
1227;69;455;1;2;1;1
1228;59;422;2;2;2;1
1229;29;781;2;2;2;1
1230;25;782;2;2;1;2
1231;60;5;2;1;1;1
1232;46;776;1;1;1;1
1233;43;783;2;1;1;1
1234;61;25;2;1;1;1
1235;60;274;1;1;1;1
1236;41;784;1;1;1;1
1237;33;785;1;2;2;1
1238;59;548;2;1;2;1
1239;58;786;1;2;2;1
1240;11;397;2;1;1;1
1241;62;633;2;2;1;2
1242;65;787;1;1;1;1
1243;44;619;1;1;1;1
1244;45;788;2;2;2;1
1245;55;789;2;2;2;1
1246;67;405;1;1;1;1
1247;22;790;2;2;1;1
1248;55;86;1;1;1;1
1249;57;791;1;2;2;1
1250;51;110;2;2;1;1
1251;55;792;2;1;1;1
1252;50;793;2;2;1;1
1253;36;794;2;2;2;1
1254;26;104;1;1;1;1
1255;69;492;2;1;1;1
1256;66;574;2;1;1;1
1257;38;795;2;2;1;1
1258;40;268;2;2;1;2
1259;51;19;2;2;2;1
1260;23;796;2;2;1;2
1261;7;797;1;1;1;1
1262;39;681;2;2;1;2
1263;30;798;1;2;1;2
1264;25;196;2;2;1;2
1265;26;349;2;2;2;2
1266;50;700;2;1;1;1
1267;52;799;1;2;2;1
1268;51;800;1;2;2;1
1269;39;6;1;2;2;1
1270;24;801;2;2;2;1
1271;42;802;2;2;2;1
1272;54;803;1;2;1;1
1273;26;399;2;2;1;2
1274;29;54;2;1;1;1
1275;45;99;1;2;2;1
1276;45;804;1;2;2;1
1277;62;187;2;1;1;1
1278;20;575;1;2;1;2
1279;48;805;1;1;1;1
1280;52;41;2;2;2;1
1281;25;806;1;1;1;1
1282;59;807;2;2;2;1
1283;25;808;1;2;2;1
1284;62;328;1;1;1;1
1285;18;32;2;2;2;1
1286;39;809;1;2;2;1
1287;39;451;1;2;1;1
1288;67;41;2;1;1;1
1289;25;810;1;2;2;2
1290;62;811;1;2;1;1
1291;50;688;2;1;1;1
1292;64;812;2;2;2;2
1293;67;385;2;1;1;1
1294;49;813;2;2;2;1
1295;47;814;1;2;1;1
1296;32;483;2;2;2;1
1297;64;27;1;2;1;2
1298;57;815;2;2;2;1
1299;17;683;2;2;1;2
1300;24;628;1;2;1;2
1301;21;581;2;1;1;1
1302;56;816;2;1;1;1
1303;25;806;1;2;2;1
1304;14;12;2;1;1;1
1305;64;5;1;1;1;1
1306;34;817;1;2;2;1
1307;10;375;1;2;2;1
1308;56;73;2;1;1;1
1309;26;497;2;2;2;2
1310;42;570;1;1;1;1
1311;34;615;2;2;1;2
1312;55;67;2;2;2;1
1313;52;535;2;1;1;1
1314;51;602;2;1;1;1
1315;25;626;1;2;1;2
1316;55;818;1;2;2;1
1317;35;554;2;1;1;1
1318;55;273;2;2;1;2
1319;11;819;1;2;1;1
1320;21;123;2;1;1;1
1321;63;353;1;2;2;1
1322;28;218;1;2;2;2
1323;49;494;1;1;1;1
1324;54;34;1;1;1;1
1325;39;304;1;1;1;1
1326;42;110;2;2;1;2
1327;50;820;1;2;2;1
1328;26;97;2;2;1;2
1329;17;37;1;1;1;1
1330;60;821;1;2;2;1
1331;59;822;2;2;1;1
1332;59;464;1;1;1;1
1333;8;165;1;2;1;2
1334;61;805;2;2;1;1
1335;11;585;1;1;1;1
1336;25;823;2;2;2;1
1337;65;219;2;1;1;1
1338;39;824;2;2;2;1
1339;50;73;1;2;1;2
1340;29;193;2;2;1;2
1341;20;178;1;2;1;2
1342;51;825;1;2;2;1
1343;51;826;2;2;1;1
1344;26;292;1;2;1;2
1345;28;307;2;2;2;1
1346;23;94;2;1;1;1
1347;39;141;1;2;1;2
1348;62;648;1;1;2;1
1349;59;553;2;2;2;1
1350;48;827;1;2;2;1
1351;31;828;2;2;1;1
1352;36;381;2;2;1;2
1353;52;15;2;2;1;1
1354;61;58;1;1;1;1
1355;9;829;1;1;2;1
1356;21;830;2;2;2;2
1357;28;831;1;2;2;1
1358;46;381;1;1;1;1
1359;51;327;2;2;1;1
1360;26;719;2;2;1;2
1361;25;583;1;2;1;2
1362;36;122;2;2;1;2
1363;70;667;1;1;1;1
1364;26;110;2;2;1;2
1365;37;5;1;2;2;2
1366;68;660;1;1;1;1
1367;47;358;2;2;1;1
1368;59;83;1;1;1;1
1369;27;832;1;2;2;1
1370;35;633;2;2;2;1
1371;36;833;1;2;1;1
1372;47;145;2;2;1;1
1373;40;834;2;2;2;1
1374;47;721;1;2;2;1
1375;56;835;1;2;2;1
1376;34;836;2;2;2;1
1377;66;35;2;1;1;1
1378;41;837;1;1;1;1
1379;43;838;1;2;2;1
1380;42;83;1;1;1;1
1381;53;839;2;2;1;1
1382;21;285;2;2;1;1
1383;22;311;1;2;2;2
1384;21;193;2;1;1;1
1385;38;114;1;2;1;1
1386;64;15;2;1;1;1
1387;29;501;2;2;2;2
1388;38;570;2;2;2;1
1389;63;840;2;1;1;1
1390;40;36;1;2;1;1
1391;50;602;1;1;1;1
1392;59;88;2;2;2;1
1393;67;149;1;1;1;1
1394;46;131;2;2;2;1
1395;43;718;2;2;2;1
1396;15;9;1;2;1;1
1397;37;613;2;1;1;1
1398;44;673;2;2;2;1
1399;24;190;2;2;1;2
1400;64;358;2;2;2;1
1401;47;73;2;1;1;1
1402;60;829;2;1;1;1
1403;41;322;1;1;1;1
1404;61;841;1;1;1;1
1405;30;842;1;1;1;1
1406;21;503;1;2;2;1
1407;59;149;1;1;1;1
1408;44;843;2;2;2;1
1409;30;844;2;1;1;1
1410;35;501;1;2;2;1
1411;15;271;1;2;2;1
1412;68;77;1;1;1;1
1413;54;704;2;1;1;1
1414;47;176;2;1;1;1
1415;31;744;1;1;1;1
1416;43;302;1;2;2;1
1417;52;96;2;1;1;1
1418;39;845;2;2;2;1
1419;31;846;2;2;2;1
1420;51;847;2;2;2;1
1421;74;848;2;2;2;1
1422;36;322;2;1;1;1
1423;54;849;1;2;2;1
1424;35;850;2;2;2;1
1425;22;602;2;2;1;2
1426;56;851;2;2;1;1
1427;43;852;2;2;1;2
1428;57;613;1;1;1;1
1429;59;853;2;2;2;1
1430;45;1;1;2;2;1
1431;59;854;1;2;2;1
1432;43;467;2;2;2;1
1433;24;385;1;1;2;1
1434;30;855;2;2;2;1
1435;54;856;1;1;1;1
1436;37;683;1;2;2;1
1437;26;175;1;2;1;2
1438;40;857;2;2;2;1
1439;17;88;2;1;1;1
1440;42;858;2;2;2;1
1441;44;405;1;2;2;1
1442;30;526;2;2;1;2
1443;20;471;2;1;1;1
1444;23;859;1;2;2;1
1445;26;860;1;2;2;1
1446;28;47;1;1;1;1
1447;57;861;2;1;1;1
1448;57;474;1;1;1;1
1449;39;862;1;1;1;1
1450;47;296;1;2;2;1
1451;28;249;2;1;1;1
1452;34;34;1;1;1;1
1453;61;734;2;1;1;1
1454;51;328;1;1;1;1
1455;39;36;1;2;2;1
1456;26;863;1;2;1;2
1457;61;864;1;2;1;1
1458;41;777;2;2;2;1
1459;39;49;1;2;1;2
1460;49;865;2;2;2;1
1461;12;73;2;1;1;1
1462;62;13;2;1;1;1
1463;21;273;2;2;2;2
1464;52;82;2;1;1;1
1465;26;300;2;2;1;1
1466;25;866;2;2;2;1
1467;72;806;1;2;1;1
1468;27;271;1;2;1;1
1469;62;482;1;1;1;1
1470;47;171;2;1;1;1
1471;38;867;2;2;2;1
1472;40;79;1;2;2;1
1473;25;868;1;2;1;1
1474;51;340;2;2;2;1
1475;59;150;2;2;2;1
1476;35;405;1;1;1;1
1477;40;405;1;2;2;1
1478;52;145;2;2;2;1
1479;58;869;2;2;2;1
1480;49;870;2;1;1;1
1481;34;474;1;1;1;1
1482;51;871;1;2;2;1
1483;39;217;2;2;1;2
1484;46;83;2;1;1;1
1485;25;58;1;2;2;2
1486;13;872;1;1;2;1
1487;35;113;1;2;1;1
1488;60;856;1;1;1;1
1489;32;331;1;1;2;1
1490;67;702;2;2;1;1
1491;27;529;2;2;1;2
1492;30;873;1;2;1;2
1493;22;331;2;2;2;1
1494;60;874;1;2;1;1
1495;53;332;2;2;1;1
1496;59;350;2;1;1;1
1497;40;875;1;2;2;1
1498;53;525;1;2;1;1
1499;25;876;2;2;1;1
1500;57;688;1;2;2;1
1501;58;877;2;2;2;1
1502;49;878;2;2;2;1
1503;35;372;2;2;2;1
1504;49;621;2;2;1;2
1505;31;719;1;2;1;1
1506;48;402;1;2;2;1
1507;22;164;1;2;2;1
1508;56;621;1;2;1;1
1509;28;876;1;1;1;1
1510;34;221;2;1;1;1
1511;21;879;1;2;1;2
1512;68;880;2;2;2;1
1513;61;701;1;1;1;1
1514;42;83;2;2;1;2
1515;12;171;1;1;2;1
1516;42;494;1;1;1;1
1517;24;175;1;1;2;1
1518;32;271;2;1;1;1
1519;30;110;1;1;1;1
1520;36;797;2;2;1;2
1521;53;873;2;2;2;1
1522;39;881;2;2;2;1
1523;29;511;1;2;2;1
1524;36;221;1;1;1;1
1525;23;590;2;2;1;2
1526;36;249;1;2;2;1
1527;38;882;2;2;2;1
1528;48;883;2;2;2;1
1529;31;190;2;1;1;1
1530;39;249;1;2;1;1
1531;43;884;1;2;2;1
1532;40;885;1;2;1;1
1533;53;527;1;1;1;1
1534;64;279;1;2;1;2
1535;32;67;2;2;1;2
1536;44;246;2;2;2;1
1537;19;886;2;2;1;1
1538;63;185;2;1;1;1
1539;7;372;1;1;1;1
1540;40;887;1;2;2;1
1541;44;194;2;2;1;2
1542;45;888;1;2;1;1
1543;12;705;2;1;1;1
1544;16;889;2;2;1;2
1545;21;890;1;2;1;2
1546;35;891;1;2;1;2
1547;53;862;1;2;2;1
1548;33;190;1;2;2;1
1549;43;544;1;2;2;1
1550;56;748;2;2;2;1
1551;7;54;2;1;1;1
1552;42;892;2;2;2;1
1553;25;228;2;2;1;1
1554;37;601;1;2;1;2
1555;25;893;1;2;2;1
1556;9;9;1;1;1;1
1557;68;43;2;1;1;1
1558;17;894;2;2;1;2
1559;18;655;2;2;1;2
1560;51;606;2;2;2;1
1561;40;895;1;1;1;1
1562;55;763;2;2;1;1
1563;37;194;2;2;2;1
1564;17;896;2;1;1;1
1565;27;365;2;1;1;1
1566;46;784;2;2;2;1
1567;21;95;2;2;1;2
1568;33;187;2;2;1;2
1569;41;897;2;2;2;1
1570;28;284;1;2;1;2
1571;48;898;2;1;1;1
1572;61;547;2;2;1;1
1573;58;749;2;2;2;1
1574;38;899;1;2;1;1
1575;59;273;2;1;1;1
1576;24;900;2;2;2;1
1577;46;209;1;2;2;1
1578;49;299;2;2;2;1
1579;15;837;2;2;1;2
1580;70;222;2;1;1;1
1581;44;402;2;2;2;1
1582;47;901;2;2;2;1
1583;24;902;2;2;1;2
1584;31;903;1;2;2;1
1585;30;532;2;2;1;2
1586;38;141;2;2;1;2
1587;33;904;1;2;2;1
1588;43;905;2;2;2;1
1589;41;107;2;1;1;1
1590;20;906;1;2;2;1
1591;57;907;1;2;2;1
1592;53;803;2;1;1;1
1593;33;908;1;1;1;1
1594;61;228;1;1;1;1
1595;46;32;2;2;2;1
1596;57;909;2;1;1;1
1597;50;673;2;1;1;1
1598;59;578;1;2;2;1
1599;40;910;2;2;2;1
1600;25;163;1;2;1;2
1601;29;283;2;1;1;1
1602;35;229;1;2;2;1
1603;34;911;2;2;2;1
1604;27;912;1;2;1;2
1605;25;913;1;2;2;1
1606;68;283;1;1;1;1
1607;43;181;1;2;1;1
1608;16;124;1;1;1;1
1609;53;914;1;2;1;1
1610;20;34;2;2;2;2
1611;67;915;2;2;1;1
1612;34;568;1;2;1;2
1613;58;79;2;1;1;1
1614;43;916;1;2;2;1
1615;31;581;2;2;2;1
1616;17;228;2;1;1;1
1617;27;518;2;2;2;2
1618;37;153;1;1;2;1
1619;54;917;2;2;2;2
1620;32;918;1;2;2;1
1621;51;919;2;2;2;1
1622;40;770;2;1;2;1
1623;26;497;1;2;1;2
1624;45;484;1;2;2;1
1625;44;128;2;2;2;1
1626;29;586;1;2;2;1
1627;33;406;2;2;1;2
1628;54;581;1;2;1;1
1629;40;508;2;2;1;1
1630;44;920;2;2;2;1
1631;40;921;1;2;1;2
1632;48;209;2;2;2;1
1633;50;657;1;1;1;1
1634;33;359;2;2;2;1
1635;63;262;2;1;1;1
1636;34;392;1;2;2;1
1637;23;922;2;2;2;1
1638;25;923;2;2;1;2
1639;34;924;1;2;2;1
1640;47;652;1;1;1;1
1641;37;925;1;2;1;1
1642;61;926;1;1;1;1
1643;63;927;1;2;2;1
1644;43;928;1;2;2;1
1645;16;871;1;1;2;1
1646;46;613;2;1;1;1
1647;47;213;2;2;1;1
1648;20;929;2;2;1;2
1649;26;221;1;2;1;2
1650;11;930;1;1;1;1
1651;28;931;1;2;1;2
1652;34;494;1;2;2;1
1653;11;932;1;2;1;1
1654;43;910;2;1;1;1
1655;37;933;1;2;2;1
1656;41;669;1;2;2;1
1657;44;932;1;2;2;1
1658;49;934;2;2;2;1
1659;70;721;1;1;1;1
1660;53;935;1;2;2;1
1661;41;936;2;2;1;1
1662;36;937;1;2;2;1
1663;17;448;1;1;1;1
1664;32;261;1;2;2;1
1665;42;550;1;2;2;1
1666;23;938;1;2;1;1
1667;39;939;1;2;1;1
1668;25;871;2;2;2;2
1669;42;385;2;2;2;1
1670;54;940;2;2;2;1
1671;34;941;2;2;1;1
1672;25;942;1;2;1;2
1673;53;637;2;2;2;1
1674;38;292;2;2;1;1
1675;55;128;2;1;1;1
1676;29;251;2;2;2;1
1677;27;204;2;2;1;2
1678;41;943;2;2;2;1
1679;29;944;1;2;2;2
1680;29;945;1;2;2;1
1681;46;946;1;2;2;1
1682;27;60;2;2;2;1
1683;67;947;1;2;1;1
1684;27;448;1;2;2;2
1685;45;554;1;1;1;1
1686;45;948;2;2;2;1
1687;20;877;2;1;1;1
1688;50;717;1;2;2;1
1689;23;949;2;2;2;1
1690;19;907;1;2;1;2
1691;23;950;1;2;1;1
1692;64;951;2;1;1;1
1693;28;689;1;1;1;1
1694;31;872;2;2;2;1
1695;23;723;1;1;1;1
1696;53;952;1;2;1;1
1697;32;953;1;2;1;1
1698;57;954;2;2;2;1
1699;40;124;1;1;1;1
1700;35;428;1;1;1;1
1701;24;194;1;1;2;1
1702;51;90;2;1;1;1
1703;22;552;1;2;2;2
1704;40;586;2;2;2;2
1705;19;955;2;1;2;1
1706;61;956;2;2;2;1
1707;22;626;2;2;2;2
1708;50;957;1;1;1;1
1709;20;205;1;2;2;1
1710;29;460;2;2;1;1
1711;49;958;2;2;2;1
1712;55;959;1;2;1;1
1713;27;374;1;1;1;1
1714;25;54;2;2;1;2
1715;53;112;2;2;2;1
1716;59;960;2;2;2;1
1717;63;551;1;2;1;2
1718;56;961;1;2;1;1
1719;51;962;2;1;1;1
1720;60;91;2;2;1;1
1721;40;14;1;2;2;1
1722;40;273;2;2;2;1
1723;41;846;2;2;2;1
1724;40;777;2;1;1;1
1725;34;128;1;2;2;1
1726;27;78;2;2;2;2
1727;55;963;1;2;2;1
1728;54;621;1;2;2;1
1729;45;964;2;2;2;1
1730;62;51;2;1;1;1
1731;69;826;1;1;1;1
1732;50;115;1;2;2;2
1733;57;965;1;2;2;1
1734;26;966;2;2;2;1
1735;42;957;2;2;2;1
1736;36;967;1;2;2;1
1737;41;146;2;2;2;1
1738;55;193;1;2;2;1
1739;41;968;1;1;2;1
1740;19;263;1;1;1;1
1741;44;295;1;2;2;1
1742;8;76;1;1;1;1
1743;18;969;2;2;1;1
1744;44;494;2;2;2;1
1745;61;970;2;2;2;1
1746;34;29;2;2;1;2
1747;37;971;1;2;1;1
1748;66;658;2;2;1;1
1749;57;304;2;1;1;1
1750;34;972;2;1;1;1
1751;44;973;1;2;1;1
1752;16;413;2;1;1;1
1753;49;974;1;2;1;1
1754;44;634;2;1;1;1
1755;25;110;1;1;1;1
1756;28;658;2;2;1;2
1757;42;77;1;2;1;1
1758;53;406;2;1;1;1
1759;33;32;2;2;1;1
1760;47;975;2;2;1;1
1761;16;976;1;2;1;2
1762;16;977;1;1;1;1
1763;21;350;2;2;1;2
1764;18;329;1;2;2;2
1765;30;173;2;2;1;1
1766;23;718;2;1;1;1
1767;64;396;1;2;1;1
1768;65;826;1;2;1;1
1769;54;678;1;2;2;1
1770;59;978;1;2;2;1
1771;45;322;1;2;1;1
1772;55;979;1;2;1;1
1773;41;980;1;1;1;1
1774;14;829;1;1;1;1
1775;8;602;1;1;2;1
1776;48;654;2;2;1;2
1777;42;181;2;2;1;2
1778;53;981;2;2;2;1
1779;47;982;1;2;1;1
1780;37;983;1;2;2;1
1781;14;607;1;1;1;1
1782;40;448;1;1;2;1
1783;31;109;1;1;1;1
1784;49;331;2;1;1;1
1785;44;151;1;2;1;2
1786;27;984;2;2;1;2
1787;26;302;2;1;1;1
1788;48;886;2;2;2;2
1789;58;859;1;1;2;1
1790;22;340;1;1;1;1
1791;60;985;1;2;2;1
1792;51;986;1;2;2;1
1793;61;484;2;1;1;1
1794;67;987;1;1;1;1
1795;21;639;2;2;1;2
1796;23;988;1;2;1;1
1797;51;189;1;2;2;1
1798;43;989;1;2;2;1
1799;45;990;2;2;1;1
1800;21;991;2;2;2;1
1801;24;992;2;2;2;2
1802;35;456;1;2;1;1
1803;66;332;1;1;1;1
1804;38;993;2;2;2;1
1805;49;994;1;1;1;1
1806;52;995;1;2;2;1
1807;18;583;1;2;1;1
1808;42;85;2;2;1;1
1809;60;171;2;1;2;1
1810;68;271;1;1;1;1
1811;63;665;1;1;1;1
1812;25;996;2;2;1;2
1813;29;502;2;2;2;2
1814;34;971;2;1;1;1
1815;20;353;1;2;1;2
1816;29;997;2;1;2;1
1817;45;658;1;2;2;1
1818;27;998;1;2;1;1
1819;29;168;1;2;1;1
1820;29;704;2;2;1;1
1821;48;999;1;2;2;1
1822;26;299;2;1;1;1
1823;64;1000;2;2;2;1
1824;54;462;2;1;2;1
1825;37;520;1;2;1;2
1826;58;78;1;1;1;1
1827;39;163;1;2;1;2
1828;53;1001;1;2;2;1
1829;16;51;1;1;1;1
1830;49;683;1;2;2;1
1831;22;852;2;2;1;2
1832;22;51;1;2;2;1
1833;15;962;2;1;1;1
1834;30;915;1;2;2;1
1835;25;345;2;2;1;2
1836;24;529;2;1;1;1
1837;60;506;2;2;1;1
1838;62;594;1;1;1;1
1839;27;1002;2;2;1;1
1840;22;1003;2;2;2;2
1841;50;316;1;2;2;1
1842;36;194;1;2;2;1
1843;47;251;2;2;2;1
1844;23;14;2;1;2;1
1845;40;328;1;2;2;1
1846;37;1004;1;2;1;1
1847;53;1005;1;2;2;1
1848;80;1006;2;2;1;1
1849;56;1007;2;1;1;1
1850;54;111;2;2;1;1
1851;47;1008;1;2;2;1
1852;60;1009;1;2;2;1
1853;21;237;1;2;2;2
1854;7;672;1;1;1;1
1855;21;1010;2;1;1;1
1856;65;1011;1;2;2;1
1857;60;26;2;2;1;1
1858;52;9;1;1;1;1
1859;27;1;2;2;1;2
1860;35;1012;1;2;2;1
1861;29;1013;2;2;1;1
1862;45;23;1;2;2;1
1863;50;113;2;1;1;1
1864;59;683;2;2;2;1
1865;36;1014;1;2;1;2
1866;14;1015;1;2;1;1
1867;46;1016;1;2;1;1
1868;49;284;1;2;2;1
1869;29;889;2;1;2;1
1870;58;173;1;1;1;1
1871;69;36;1;1;1;1
1872;25;271;1;2;2;2
1873;28;185;1;2;2;2
1874;42;41;1;2;1;2
1875;52;583;1;2;1;1
1876;19;546;2;2;1;1
1877;66;1017;1;2;1;1
1878;36;1018;1;2;2;1
1879;30;730;2;2;1;2
1880;58;843;1;1;1;1
1881;29;69;1;2;2;1
1882;39;1019;1;2;2;1
1883;25;187;2;2;1;2
1884;24;1020;1;1;1;1
1885;21;79;2;2;1;2
1886;59;354;2;2;1;2
1887;39;584;2;2;1;1
1888;46;1021;2;2;2;1
1889;27;1022;2;2;1;2
1890;55;1023;2;2;2;1
1891;49;671;1;2;2;1
1892;48;128;1;1;1;1
1893;37;671;2;2;1;2
1894;22;413;1;2;2;1
1895;52;88;2;2;2;1
1896;34;558;1;2;2;1
1897;66;688;2;1;1;1
1898;19;491;1;2;1;2
1899;52;29;1;2;2;1
1900;13;1024;1;1;2;1
1901;38;12;2;2;2;1
1902;41;1025;1;2;1;1
1903;62;205;1;1;1;1
1904;41;870;1;1;2;1
1905;15;776;2;1;1;1
1906;21;205;1;1;2;1
1907;56;1026;1;2;2;1
1908;50;1027;2;2;1;2
1909;39;14;2;2;1;2
1910;25;1028;2;2;1;2
1911;48;237;1;2;2;1
1912;26;290;2;1;2;1
1913;22;1029;2;2;2;1
1914;46;1030;2;2;2;1
1915;70;41;1;2;1;1
1916;65;225;1;1;1;1
1917;40;354;1;1;1;1
1918;25;69;1;1;1;1
1919;60;1031;1;2;1;1
1920;36;1032;1;2;2;1
1921;42;608;2;2;1;2
1922;23;571;2;2;2;1
